Timestamp,Status,Thread 1,Thread 2,Thread 3,Thread 4,Thread 5,Thread 6,Thread 7,Thread 8,Thread 9,Thread 10,Thread 11,Thread 12,Thread 13,Thread 14,Thread 15,Is Hardcoded
2019-02-07 16:21:27 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:27 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:28 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:29 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0.6,0.06666667,0.4,0.2,0.8,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0.2,0,0.06666667,0.2,0.13333334,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0.13333334,0,0.8666667,0,0.2,0.2,0.06666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0.33333334,0,0.8,0,0,0.26666668,0.2,0.26666668,0.06666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0.73333335,0,0.26666668,0.06666667,0.26666668,0,0.2,0.26666668,0.2,0.8666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0.33333334,0.13333334,0,0.26666668,0.2,0.26666668,0.33333334,0.06666667,0.8666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0.26666668,0.06666667,0.06666667,0.06666667,0.13333334,0.26666668,0.2,0.93333334,0.06666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0.26666668,0.26666668,0.93333334,0.26666668,0.2,0.26666668,0.06666667,0,0.2,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0.8,0.2,0.8,0.93333334,0.06666667,0.26666668,0.2,0.06666667,0.06666667,0.13333334,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0.2,0.06666667,0.2,0.06666667,0.06666667,0.06666667,0.2,0,0.13333334,0.06666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0.2,0.8,0,0.8,0.13333334,0.2,0.06666667,0,0.06666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0.26666668,0.13333334,0.06666667,0,0.06666667,0.26666668,0,0.13333334,0.06666667,0.06666667,0.13333334,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0.26666668,0.2,0,0.8666667,0.93333334,0.26666668,0.2,0.2,0.8666667,0.93333334,0.2,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0.26666668,0.8,0.8,0.8,0,0.26666668,0.2,0.8666667,0.8666667,0.33333334,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0.2,0.93333334,0.8666667,0.26666668,0.2,0.33333334,0.93333334,0.8666667,0,0.33333334,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.8,0,0,0,0.2,0.13333334,0.8,0.8666667,0,0.26666668,0.33333334,0.8,0.8666667,0.26666668,0.26666668,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0.26666668,0.93333334,0.06666667,0,0.06666667,0.33333334,0.26666668,0.73333335,0.8,0.4,0.06666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0.26666668,0.93333334,0.8,0.73333335,0,0.33333334,0.4,0.73333335,0.73333335,0.4,0.33333334,0.73333335,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0.2,0.33333334,0.8,0.73333335,0.8,0.33333334,0.33333334,0.26666668,0.6666667,0.26666668,0.33333334,0.8,0.6666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.06666667,0.2,0.26666668,0.8,0.73333335,0.8666667,0.26666668,0.4,0.4,0.6666667,0.33333334,0.4,0.8,0.6666667,0.26666668,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.2,0.2,0.73333335,0.8666667,0.8,0.33333334,0.46666667,0.73333335,0.6,0.33333334,0.46666667,0.73333335,0.6,0.4,0.4,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.2,0.8666667,0.8,0.06666667,0.4,0.46666667,0.6,0.73333335,0.53333336,0.6666667,0.6,0.93333334,0.4,0.73333335,0.6666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.8666667,0.2,0.4,0.46666667,0.6,0.6666667,0.53333336,0.26666668,0.6,0.6666667,0.4,0.06666667,0.6666667,0.6666667,0.6666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.4,0.46666667,0.6,0.33333334,0.46666667,0.4,0.53333336,0.6666667,0.33333334,0.26666668,0.6666667,0.6666667,0.73333335,0.93333334,0.8666667,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.73333335,0.46666667,0.46666667,0.6666667,0.6,0.2,0.33333334,0.8,0.6666667,0.6666667,0.6666667,0.93333334,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.2,0.6,0.73333335,0.93333334,0.2,0.73333335,0.6,0.6666667,0.73333335,0,0.93333334,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.2,0.13333334,0.06666667,0.73333335,0.6,0.6666667,0.8666667,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.8,0.6666667,0.73333335,0.8,0,0.8666667,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.6666667,0.8,0.8666667,0,0,0.06666667,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.8666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0.26666668,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:34 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:35 +0000,Sit (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
2019-02-07 16:21:48 +0000,Stand (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
2019-02-07 16:22:04 +0000,Stand (2),0.06666667,0,0,0.06666667,0,0.8,0.2,0.33333334,0.26666668,0.13333334,0.26666668,0.26666668,0.13333334,0.06666667,0.2,FALSE
2019-02-07 16:22:04 +0000,Stand (2),0.06666667,0,0,0.06666667,0,0.8,0.2,0.33333334,0.26666668,0.13333334,0.26666668,0.26666668,0.13333334,0.06666667,0.2,FALSE
